t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
44.601597341278485,59,flow,-0.1762241742887768,0.07384257590183102,2.3422083336505746,-0.5505198993784732,37.46329552175331,-2.4188661979088715,37.287982038009844,-3.4033788603047035,37.53707100872618,-3.4161410735183573
44.61159734127848,59,flow,-0.15244835611094884,0.06843849007154874,2.4117144383936395,-0.5305870154135746,37.46868593181793,-2.418482073029587,37.316827385951264,-3.406884309999568,37.53707100872618,-3.4161410735183573
44.62159734127848,59,flow,-0.12801551536260836,0.06322484163507441,2.473532624660439,-0.5124521495097311,37.473888280965525,-2.4181390981131363,37.34622213166054,-3.409956296149971,37.53707100872618,-3.4161410735183573
44.631597341278486,59,flow,-0.10300488046939871,0.05818306892109307,2.5271991735214825,-0.49623043508035297,37.478920761810556,-2.417833230824706,37.37609793179284,-3.412532916974827,37.53707100872618,-3.4161410735183573
44.641597341278484,59,flow,-0.07750011399329662,0.05329350021737188,2.5722928881582536,-0.48202811346633023,37.4838027322679,-2.4175608360195553,37.4063801760508,-3.4145592050196307,37.53707100872618,-3.4161410735183573
44.65159734127848,59,flow,-0.05158883067100759,0.048535461508095096,2.608446360959918,-0.46993879605250216,37.488554600732236,-2.417318687828406,37.436988650166064,-3.4159882792059584,37.53707100872618,-3.4161410735183573
44.66159734127849,59,flow,-0.025362006248611502,0.043887420482264426,2.6353564430199667,-0.46003998254436756,37.49319767552212,-2.4171039717881135,37.4678383881257,-3.4167823733467078,37.53707100872618,-3.4161410735183573
44.671597341278485,59,flow,0.0010867117945150724,0.039327163216064866,2.652793295055677,-0.4523900417072547,37.497753982126866,-2.4169142867380042,37.49884069370749,-3.4169136962668003,37.53707100872618,-3.4161410735183573
44.68159734127848,59,flow,0.02766177450020727,0.03483199792475133,2.660607443861397,-0.4470258459791349,37.50224605379937,-2.4167476462264097,37.52990430075717,-3.4163650837369914,37.53707100872618,-3.4161410735183573
44.69159734127848,59,flow,0.05426656025684187,0.030378978428063457,2.658734372038166,-0.44396121721794174,37.506696702786236,-2.416602479196624,37.560936632398075,-3.4151304107216776,37.53707100872618,-3.4161410735183573
44.701597341278486,59,flow,0.08080423579446284,0.025945138633071817,2.6471963232473845,-0.443186289958806,37.51112878082443,-2.416477629747658,37.591845112475156,-3.4132147434365434,37.53707100872618,-3.4161410735183573
44.711597341278484,59,flow,0.10717862067992422,0.021507728585127412,2.6261011960615086,-0.44466783567053003,37.51556493828544,-2.4163723557970043,37.622538478735976,-3.4106342235378317,37.53707100872618,-3.4161410735183573
44.72159734127848,59,flow,0.1332950264487432,0.01704444254724213,2.595638604496109,-0.4483505238650277,37.52002739143904,-2.416286326512689,37.65292804708072,-3.407415690284145,37.53707100872618,-3.4161410735183573
44.73159734127849,59,flow,0.15906104323702297,0.012533630128515737,2.5560733792310435,-0.45415903112878164,37.52453770675035,-2.4162196184322178,37.68292887953585,-3.4035960595040278,37.53707100872618,-3.4161410735183573
44.741597341278485,59,flow,0.18438725039971487,0.007954482661764906,2.5077369480218255,-0.462000854536975,37.5291166099492,-2.41617271024875,37.712460815187775,-3.3992214895091863,37.53707100872618,-3.4161410735183573
44.75159734127848,59,flow,0.2091878326064867,0.0032871886737843485,2.4510171499156703,-0.4717696470683737,37.53378382597241,-2.416146476318181,37.74144933233532,-3.3943463727948853,37.53707100872618,-3.4161410735183573
44.76159734127848,59,flow,0.23338108879553518,-0.0014869457682379736,2.386347096617555,-0.4833488725710103,37.53855795394648,-2.4161421790220126,37.769826220656995,-3.3890321978898768,37.53707100872618,-3.4161410735183573
